,Case Type,Count,Date,Province/State,State Abbr,Country/Region,Location Name,State Index,Total Pop,Income in the past 12 months below poverty level,"Below poverty level per 1,000 residents",Percent below poverty level,state,county
380,Confirmed,0.0,2/6/2020,Cook County, IL,US,,,,,,,,
381,Confirmed,0.0,2/7/2020,Cook County, IL,US,,,,,,,,
382,Confirmed,0.0,2/8/2020,Cook County, IL,US,,,,,,,,
383,Confirmed,0.0,2/9/2020,Cook County, IL,US,,,,,,,,
384,Confirmed,1.0,3/1/2020,Cook County, IL,US,,,,,,,,
385,Confirmed,1.0,3/2/2020,Cook County, IL,US,,,,,,,,
386,Confirmed,0.0,3/3/2020,Cook County, IL,US,,,,,,,,
387,Deaths,0.0,3/4/2020,Tempe, AZ,US,,,,,,,,
388,Deaths,0.0,3/4/2020,Maricopa County, AZ,US,,,,,,,,
389,Deaths,0.0,1/22/2020,Tempe, AZ,US,,,,,,,,
390,Deaths,0.0,1/22/2020,Maricopa County, AZ,US,,,,,,,,
391,Deaths,0.0,1/23/2020,Tempe, AZ,US,,,,,,,,
392,Deaths,0.0,1/23/2020,Maricopa County, AZ,US,,,,,,,,
393,Deaths,0.0,1/24/2020,Tempe, AZ,US,,,,,,,,
394,Deaths,0.0,1/24/2020,Maricopa County, AZ,US,,,,,,,,
395,Deaths,0.0,1/25/2020,Tempe, AZ,US,,,,,,,,
396,Deaths,0.0,1/25/2020,Maricopa County, AZ,US,,,,,,,,
397,Deaths,0.0,1/26/2020,Tempe, AZ,US,,,,,,,,
398,Deaths,0.0,1/26/2020,Maricopa County, AZ,US,,,,,,,,
399,Deaths,0.0,1/27/2020,Tempe, AZ,US,,,,,,,,
400,Deaths,0.0,1/27/2020,Maricopa County, AZ,US,,,,,,,,
401,Deaths,0.0,1/28/2020,Tempe, AZ,US,,,,,,,,
402,Deaths,0.0,1/28/2020,Maricopa County, AZ,US,,,,,,,,
403,Deaths,0.0,1/29/2020,Tempe, AZ,US,,,,,,,,
404,Deaths,0.0,1/29/2020,Maricopa County, AZ,US,,,,,,,,
405,Deaths,0.0,1/30/2020,Tempe, AZ,US,,,,,,,,
406,Deaths,0.0,1/30/2020,Maricopa County, AZ,US,,,,,,,,
407,Deaths,0.0,1/31/2020,Tempe, AZ,US,,,,,,,,
408,Deaths,0.0,1/31/2020,Maricopa County, AZ,US,,,,,,,,
409,Deaths,0.0,2/1/2020,Tempe, AZ,US,,,,,,,,
410,Deaths,0.0,2/1/2020,Maricopa County, AZ,US,,,,,,,,
411,Deaths,0.0,2/10/2020,Tempe, AZ,US,,,,,,,,
412,Deaths,0.0,2/10/2020,Maricopa County, AZ,US,,,,,,,,
413,Deaths,0.0,2/11/2020,Tempe, AZ,US,,,,,,,,
414,Deaths,0.0,2/11/2020,Maricopa County, AZ,US,,,,,,,,
415,Deaths,0.0,2/12/2020,Tempe, AZ,US,,,,,,,,
416,Deaths,0.0,2/12/2020,Maricopa County, AZ,US,,,,,,,,
417,Deaths,0.0,2/13/2020,Tempe, AZ,US,,,,,,,,
418,Deaths,0.0,2/13/2020,Maricopa County, AZ,US,,,,,,,,
419,Deaths,0.0,2/14/2020,Tempe, AZ,US,,,,,,,,
420,Deaths,0.0,2/14/2020,Maricopa County, AZ,US,,,,,,,,
421,Deaths,0.0,2/15/2020,Tempe, AZ,US,,,,,,,,
422,Deaths,0.0,2/15/2020,Maricopa County, AZ,US,,,,,,,,
423,Deaths,0.0,2/16/2020,Tempe, AZ,US,,,,,,,,
424,Deaths,0.0,2/16/2020,Maricopa County, AZ,US,,,,,,,,
425,Deaths,0.0,2/17/2020,Tempe, AZ,US,,,,,,,,
426,Deaths,0.0,2/17/2020,Maricopa County, AZ,US,,,,,,,,
427,Deaths,0.0,2/18/2020,Tempe, AZ,US,,,,,,,,
428,Deaths,0.0,2/18/2020,Maricopa County, AZ,US,,,,,,,,
429,Deaths,0.0,2/19/2020,Tempe, AZ,US,,,,,,,,
430,Deaths,0.0,2/19/2020,Maricopa County, AZ,US,,,,,,,,
431,Deaths,0.0,2/2/2020,Tempe, AZ,US,,,,,,,,
432,Deaths,0.0,2/2/2020,Maricopa County, AZ,US,,,,,,,,
433,Deaths,0.0,2/20/2020,Tempe, AZ,US,,,,,,,,
434,Deaths,0.0,2/20/2020,Maricopa County, AZ,US,,,,,,,,
435,Deaths,0.0,2/21/2020,Tempe, AZ,US,,,,,,,,
436,Deaths,0.0,2/21/2020,Maricopa County, AZ,US,,,,,,,,
437,Deaths,0.0,2/22/2020,Tempe, AZ,US,,,,,,,,
438,Deaths,0.0,2/22/2020,Maricopa County, AZ,US,,,,,,,,
439,Deaths,0.0,2/23/2020,Tempe, AZ,US,,,,,,,,
440,Deaths,0.0,2/23/2020,Maricopa County, AZ,US,,,,,,,,
441,Deaths,0.0,2/24/2020,Tempe, AZ,US,,,,,,,,
442,Deaths,0.0,2/24/2020,Maricopa County, AZ,US,,,,,,,,
443,Deaths,0.0,2/25/2020,Tempe, AZ,US,,,,,,,,
444,Deaths,0.0,2/25/2020,Maricopa County, AZ,US,,,,,,,,
445,Deaths,0.0,2/26/2020,Tempe, AZ,US,,,,,,,,
446,Deaths,0.0,2/26/2020,Maricopa County, AZ,US,,,,,,,,
447,Deaths,0.0,2/27/2020,Tempe, AZ,US,,,,,,,,
448,Deaths,0.0,2/27/2020,Maricopa County, AZ,US,,,,,,,,
449,Deaths,0.0,2/28/2020,Tempe, AZ,US,,,,,,,,
450,Deaths,0.0,2/28/2020,Maricopa County, AZ,US,,,,,,,,
451,Deaths,0.0,2/29/2020,Tempe, AZ,US,,,,,,,,
452,Deaths,0.0,2/29/2020,Maricopa County, AZ,US,,,,,,,,
453,Deaths,0.0,2/3/2020,Tempe, AZ,US,,,,,,,,
454,Deaths,0.0,2/3/2020,Maricopa County, AZ,US,,,,,,,,
455,Deaths,0.0,2/4/2020,Tempe, AZ,US,,,,,,,,
456,Deaths,0.0,2/4/2020,Maricopa County, AZ,US,,,,,,,,
457,Deaths,0.0,2/5/2020,Tempe, AZ,US,,,,,,,,
458,Deaths,0.0,2/5/2020,Maricopa County, AZ,US,,,,,,,,
459,Deaths,0.0,2/6/2020,Tempe, AZ,US,,,,,,,,
460,Deaths,0.0,2/6/2020,Maricopa County, AZ,US,,,,,,,,
461,Deaths,0.0,2/7/2020,Tempe, AZ,US,,,,,,,,
462,Deaths,0.0,2/7/2020,Maricopa County, AZ,US,,,,,,,,
463,Deaths,0.0,2/8/2020,Tempe, AZ,US,,,,,,,,
464,Deaths,0.0,2/8/2020,Maricopa County, AZ,US,,,,,,,,
465,Deaths,0.0,2/9/2020,Tempe, AZ,US,,,,,,,,
466,Deaths,0.0,2/9/2020,Maricopa County, AZ,US,,,,,,,,
467,Deaths,0.0,3/1/2020,Tempe, AZ,US,,,,,,,,
468,Deaths,0.0,3/1/2020,Maricopa County, AZ,US,,,,,,,,
469,Deaths,0.0,3/2/2020,Tempe, AZ,US,,,,,,,,
470,Deaths,0.0,3/2/2020,Maricopa County, AZ,US,,,,,,,,
471,Deaths,0.0,3/3/2020,Tempe, AZ,US,,,,,,,,
472,Deaths,0.0,3/3/2020,Maricopa County, AZ,US,,,,,,,,
473,Recovered,0.0,3/4/2020,Tempe, AZ,US,,,,,,,,
474,Recovered,0.0,3/4/2020,Maricopa County, AZ,US,,,,,,,,
475,Recovered,0.0,1/22/2020,Tempe, AZ,US,,,,,,,,
476,Recovered,0.0,1/22/2020,Maricopa County, AZ,US,,,,,,,,
477,Recovered,0.0,1/23/2020,Tempe, AZ,US,,,,,,,,
478,Recovered,0.0,1/23/2020,Maricopa County, AZ,US,,,,,,,,
479,Recovered,0.0,1/24/2020,Tempe, AZ,US,,,,,,,,
480,Recovered,0.0,1/24/2020,Maricopa County, AZ,US,,,,,,,,
481,Recovered,0.0,1/25/2020,Tempe, AZ,US,,,,,,,,
482,Recovered,0.0,1/25/2020,Maricopa County, AZ,US,,,,,,,,
483,Recovered,0.0,1/26/2020,Tempe, AZ,US,,,,,,,,
484,Recovered,0.0,1/26/2020,Maricopa County, AZ,US,,,,,,,,
485,Recovered,0.0,1/27/2020,Tempe, AZ,US,,,,,,,,
486,Recovered,0.0,1/27/2020,Maricopa County, AZ,US,,,,,,,,
487,Recovered,0.0,1/28/2020,Tempe, AZ,US,,,,,,,,
488,Recovered,0.0,1/28/2020,Maricopa County, AZ,US,,,,,,,,
489,Recovered,0.0,1/29/2020,Tempe, AZ,US,,,,,,,,
490,Recovered,0.0,1/29/2020,Maricopa County, AZ,US,,,,,,,,
491,Recovered,0.0,1/30/2020,Tempe, AZ,US,,,,,,,,
492,Recovered,0.0,1/30/2020,Maricopa County, AZ,US,,,,,,,,
493,Recovered,0.0,1/31/2020,Tempe, AZ,US,,,,,,,,
494,Recovered,0.0,1/31/2020,Maricopa County, AZ,US,,,,,,,,
495,Recovered,0.0,2/1/2020,Tempe, AZ,US,,,,,,,,
496,Recovered,0.0,2/1/2020,Maricopa County, AZ,US,,,,,,,,
497,Recovered,0.0,2/10/2020,Tempe, AZ,US,,,,,,,,
498,Recovered,0.0,2/10/2020,Maricopa County, AZ,US,,,,,,,,
499,Recovered,0.0,2/11/2020,Tempe, AZ,US,,,,,,,,
500,Recovered,0.0,2/11/2020,Maricopa County, AZ,US,,,,,,,,
501,Recovered,0.0,2/12/2020,Tempe, AZ,US,,,,,,,,
502,Recovered,0.0,2/12/2020,Maricopa County, AZ,US,,,,,,,,
503,Recovered,0.0,2/13/2020,Tempe, AZ,US,,,,,,,,
504,Recovered,0.0,2/13/2020,Maricopa County, AZ,US,,,,,,,,
505,Recovered,0.0,2/14/2020,Tempe, AZ,US,,,,,,,,
506,Recovered,0.0,2/14/2020,Maricopa County, AZ,US,,,,,,,,
507,Recovered,0.0,2/15/2020,Tempe, AZ,US,,,,,,,,
508,Recovered,0.0,2/15/2020,Maricopa County, AZ,US,,,,,,,,
509,Recovered,0.0,2/16/2020,Tempe, AZ,US,,,,,,,,
510,Recovered,0.0,2/16/2020,Maricopa County, AZ,US,,,,,,,,
511,Recovered,0.0,2/17/2020,Tempe, AZ,US,,,,,,,,
512,Recovered,0.0,2/17/2020,Maricopa County, AZ,US,,,,,,,,
513,Recovered,0.0,2/18/2020,Tempe, AZ,US,,,,,,,,
514,Recovered,0.0,2/18/2020,Maricopa County, AZ,US,,,,,,,,
515,Recovered,0.0,2/19/2020,Tempe, AZ,US,,,,,,,,
516,Recovered,0.0,2/19/2020,Maricopa County, AZ,US,,,,,,,,
517,Recovered,0.0,2/2/2020,Tempe, AZ,US,,,,,,,,
518,Recovered,0.0,2/2/2020,Maricopa County, AZ,US,,,,,,,,
519,Recovered,0.0,2/20/2020,Tempe, AZ,US,,,,,,,,
520,Recovered,0.0,2/20/2020,Maricopa County, AZ,US,,,,,,,,
521,Recovered,0.0,2/21/2020,Tempe, AZ,US,,,,,,,,
522,Recovered,0.0,2/21/2020,Maricopa County, AZ,US,,,,,,,,
523,Recovered,0.0,2/22/2020,Tempe, AZ,US,,,,,,,,
524,Recovered,0.0,2/22/2020,Maricopa County, AZ,US,,,,,,,,
525,Recovered,0.0,2/23/2020,Tempe, AZ,US,,,,,,,,
526,Recovered,0.0,2/23/2020,Maricopa County, AZ,US,,,,,,,,
527,Recovered,0.0,2/24/2020,Tempe, AZ,US,,,,,,,,
528,Recovered,0.0,2/24/2020,Maricopa County, AZ,US,,,,,,,,
529,Recovered,1.0,2/25/2020,Tempe, AZ,US,,,,,,,,
530,Recovered,0.0,2/25/2020,Maricopa County, AZ,US,,,,,,,,
531,Recovered,0.0,2/26/2020,Tempe, AZ,US,,,,,,,,
532,Recovered,0.0,2/26/2020,Maricopa County, AZ,US,,,,,,,,
533,Recovered,0.0,2/27/2020,Tempe, AZ,US,,,,,,,,
534,Recovered,0.0,2/27/2020,Maricopa County, AZ,US,,,,,,,,
535,Recovered,0.0,2/28/2020,Tempe, AZ,US,,,,,,,,
536,Recovered,0.0,2/28/2020,Maricopa County, AZ,US,,,,,,,,
537,Recovered,0.0,2/29/2020,Tempe, AZ,US,,,,,,,,
538,Recovered,0.0,2/29/2020,Maricopa County, AZ,US,,,,,,,,
539,Recovered,0.0,2/3/2020,Tempe, AZ,US,,,,,,,,
540,Recovered,0.0,2/3/2020,Maricopa County, AZ,US,,,,,,,,
541,Recovered,0.0,2/4/2020,Tempe, AZ,US,,,,,,,,
542,Recovered,0.0,2/4/2020,Maricopa County, AZ,US,,,,,,,,
543,Recovered,0.0,2/5/2020,Tempe, AZ,US,,,,,,,,
544,Recovered,0.0,2/5/2020,Maricopa County, AZ,US,,,,,,,,
545,Recovered,0.0,2/6/2020,Tempe, AZ,US,,,,,,,,
546,Recovered,0.0,2/6/2020,Maricopa County, AZ,US,,,,,,,,
547,Recovered,0.0,2/7/2020,Tempe, AZ,US,,,,,,,,
548,Recovered,0.0,2/7/2020,Maricopa County, AZ,US,,,,,,,,
549,Recovered,0.0,2/8/2020,Tempe, AZ,US,,,,,,,,
550,Recovered,0.0,2/8/2020,Maricopa County, AZ,US,,,,,,,,
551,Recovered,0.0,2/9/2020,Tempe, AZ,US,,,,,,,,
552,Recovered,0.0,2/9/2020,Maricopa County, AZ,US,,,,,,,,
553,Recovered,0.0,3/1/2020,Tempe, AZ,US,,,,,,,,
554,Recovered,0.0,3/1/2020,Maricopa County, AZ,US,,,,,,,,
555,Recovered,0.0,3/2/2020,Tempe, AZ,US,,,,,,,,
556,Recovered,0.0,3/2/2020,Maricopa County, AZ,US,,,,,,,,
557,Recovered,0.0,3/3/2020,Tempe, AZ,US,,,,,,,,
558,Recovered,0.0,3/3/2020,Maricopa County, AZ,US,,,,,,,,
559,Confirmed,0.0,3/4/2020,Tempe, AZ,US,,,,,,,,
560,Confirmed,0.0,3/4/2020,Maricopa County, AZ,US,,,,,,,,
561,Confirmed,0.0,1/22/2020,Tempe, AZ,US,,,,,,,,
562,Confirmed,0.0,1/22/2020,Maricopa County, AZ,US,,,,,,,,
563,Confirmed,0.0,1/23/2020,Tempe, AZ,US,,,,,,,,
564,Confirmed,0.0,1/23/2020,Maricopa County, AZ,US,,,,,,,,
565,Confirmed,0.0,1/24/2020,Tempe, AZ,US,,,,,,,,
566,Confirmed,0.0,1/24/2020,Maricopa County, AZ,US,,,,,,,,
567,Confirmed,0.0,1/25/2020,Tempe, AZ,US,,,,,,,,
568,Confirmed,0.0,1/25/2020,Maricopa County, AZ,US,,,,,,,,
569,Confirmed,1.0,1/26/2020,Tempe, AZ,US,,,,,,,,
570,Confirmed,0.0,1/26/2020,Maricopa County, AZ,US,,,,,,,,
571,Confirmed,0.0,1/27/2020,Tempe, AZ,US,,,,,,,,
572,Confirmed,0.0,1/27/2020,Maricopa County, AZ,US,,,,,,,,
573,Confirmed,0.0,1/28/2020,Tempe, AZ,US,,,,,,,,
574,Confirmed,0.0,1/28/2020,Maricopa County, AZ,US,,,,,,,,
575,Confirmed,0.0,1/29/2020,Tempe, AZ,US,,,,,,,,
576,Confirmed,0.0,1/29/2020,Maricopa County, AZ,US,,,,,,,,
577,Confirmed,0.0,1/30/2020,Tempe, AZ,US,,,,,,,,
578,Confirmed,0.0,1/30/2020,Maricopa County, AZ,US,,,,,,,,
579,Confirmed,0.0,1/31/2020,Tempe, AZ,US,,,,,,,,
580,Confirmed,0.0,1/31/2020,Maricopa County, AZ,US,,,,,,,,
581,Confirmed,0.0,2/1/2020,Tempe, AZ,US,,,,,,,,
582,Confirmed,0.0,2/1/2020,Maricopa County, AZ,US,,,,,,,,
583,Confirmed,0.0,2/10/2020,Tempe, AZ,US,,,,,,,,
584,Confirmed,0.0,2/10/2020,Maricopa County, AZ,US,,,,,,,,
585,Confirmed,0.0,2/11/2020,Tempe, AZ,US,,,,,,,,
586,Confirmed,0.0,2/11/2020,Maricopa County, AZ,US,,,,,,,,
587,Confirmed,0.0,2/12/2020,Tempe, AZ,US,,,,,,,,
588,Confirmed,0.0,2/12/2020,Maricopa County, AZ,US,,,,,,,,
589,Confirmed,0.0,2/13/2020,Tempe, AZ,US,,,,,,,,
590,Confirmed,0.0,2/13/2020,Maricopa County, AZ,US,,,,,,,,
591,Confirmed,0.0,2/14/2020,Tempe, AZ,US,,,,,,,,
592,Confirmed,0.0,2/14/2020,Maricopa County, AZ,US,,,,,,,,
593,Confirmed,0.0,2/15/2020,Tempe, AZ,US,,,,,,,,
594,Confirmed,0.0,2/15/2020,Maricopa County, AZ,US,,,,,,,,
595,Confirmed,0.0,2/16/2020,Tempe, AZ,US,,,,,,,,
596,Confirmed,0.0,2/16/2020,Maricopa County, AZ,US,,,,,,,,
597,Confirmed,0.0,2/17/2020,Tempe, AZ,US,,,,,,,,
598,Confirmed,0.0,2/17/2020,Maricopa County, AZ,US,,,,,,,,
599,Confirmed,0.0,2/18/2020,Tempe, AZ,US,,,,,,,,
600,Confirmed,0.0,2/18/2020,Maricopa County, AZ,US,,,,,,,,
601,Confirmed,0.0,2/19/2020,Tempe, AZ,US,,,,,,,,
602,Confirmed,0.0,2/19/2020,Maricopa County, AZ,US,,,,,,,,
603,Confirmed,0.0,2/2/2020,Tempe, AZ,US,,,,,,,,
604,Confirmed,0.0,2/2/2020,Maricopa County, AZ,US,,,,,,,,
605,Confirmed,0.0,2/20/2020,Tempe, AZ,US,,,,,,,,
606,Confirmed,0.0,2/20/2020,Maricopa County, AZ,US,,,,,,,,
607,Confirmed,0.0,2/21/2020,Tempe, AZ,US,,,,,,,,
608,Confirmed,0.0,2/21/2020,Maricopa County, AZ,US,,,,,,,,
609,Confirmed,0.0,2/22/2020,Tempe, AZ,US,,,,,,,,
610,Confirmed,0.0,2/22/2020,Maricopa County, AZ,US,,,,,,,,
611,Confirmed,0.0,2/23/2020,Tempe, AZ,US,,,,,,,,
612,Confirmed,0.0,2/23/2020,Maricopa County, AZ,US,,,,,,,,
613,Confirmed,0.0,2/24/2020,Tempe, AZ,US,,,,,,,,
614,Confirmed,0.0,2/24/2020,Maricopa County, AZ,US,,,,,,,,
615,Confirmed,0.0,2/25/2020,Tempe, AZ,US,,,,,,,,
616,Confirmed,0.0,2/25/2020,Maricopa County, AZ,US,,,,,,,,
617,Confirmed,0.0,2/26/2020,Tempe, AZ,US,,,,,,,,
618,Confirmed,0.0,2/26/2020,Maricopa County, AZ,US,,,,,,,,
619,Confirmed,0.0,2/27/2020,Tempe, AZ,US,,,,,,,,
620,Confirmed,0.0,2/27/2020,Maricopa County, AZ,US,,,,,,,,
621,Confirmed,0.0,2/28/2020,Tempe, AZ,US,,,,,,,,
622,Confirmed,0.0,2/28/2020,Maricopa County, AZ,US,,,,,,,,
623,Confirmed,0.0,2/29/2020,Tempe, AZ,US,,,,,,,,
624,Confirmed,0.0,2/29/2020,Maricopa County, AZ,US,,,,,,,,
625,Confirmed,0.0,2/3/2020,Tempe, AZ,US,,,,,,,,
626,Confirmed,0.0,2/3/2020,Maricopa County, AZ,US,,,,,,,,
627,Confirmed,0.0,2/4/2020,Tempe, AZ,US,,,,,,,,
628,Confirmed,0.0,2/4/2020,Maricopa County, AZ,US,,,,,,,,
629,Confirmed,0.0,2/5/2020,Tempe, AZ,US,,,,,,,,
630,Confirmed,0.0,2/5/2020,Maricopa County, AZ,US,,,,,,,,
631,Confirmed,0.0,2/6/2020,Tempe, AZ,US,,,,,,,,
632,Confirmed,0.0,2/6/2020,Maricopa County, AZ,US,,,,,,,,
633,Confirmed,0.0,2/7/2020,Tempe, AZ,US,,,,,,,,
634,Confirmed,0.0,2/7/2020,Maricopa County, AZ,US,,,,,,,,
635,Confirmed,0.0,2/8/2020,Tempe, AZ,US,,,,,,,,
636,Confirmed,0.0,2/8/2020,Maricopa County, AZ,US,,,,,,,,
637,Confirmed,0.0,2/9/2020,Tempe, AZ,US,,,,,,,,
638,Confirmed,0.0,2/9/2020,Maricopa County, AZ,US,,,,,,,,
639,Confirmed,0.0,3/1/2020,Tempe, AZ,US,,,,,,,,
640,Confirmed,0.0,3/1/2020,Maricopa County, AZ,US,,,,,,,,
641,Confirmed,0.0,3/2/2020,Tempe, AZ,US,,,,,,,,
642,Confirmed,0.0,3/2/2020,Maricopa County, AZ,US,,,,,,,,
643,Confirmed,0.0,3/3/2020,Tempe, AZ,US,,,,,,,,
644,Confirmed,1.0,3/3/2020,Maricopa County, AZ,US,,,,,,,,
645,Deaths,0.0,3/4/2020,Toronto, ON,Canada,,,,,,,,
646,Deaths,0.0,3/4/2020,London, ON,Canada,,,,,,,,
647,Deaths,0.0,1/22/2020,Toronto, ON,Canada,,,,,,,,
648,Deaths,0.0,1/22/2020,London, ON,Canada,,,,,,,,
649,Deaths,0.0,1/23/2020,Toronto, ON,Canada,,,,,,,,
650,Deaths,0.0,1/23/2020,London, ON,Canada,,,,,,,,
651,Deaths,0.0,1/24/2020,Toronto, ON,Canada,,,,,,,,
652,Deaths,0.0,1/24/2020,London, ON,Canada,,,,,,,,
653,Deaths,0.0,1/25/2020,Toronto, ON,Canada,,,,,,,,
654,Deaths,0.0,1/25/2020,London, ON,Canada,,,,,,,,
655,Deaths,0.0,1/26/2020,Toronto, ON,Canada,,,,,,,,
656,Deaths,0.0,1/26/2020,London, ON,Canada,,,,,,,,
657,Deaths,0.0,1/27/2020,Toronto, ON,Canada,,,,,,,,
658,Deaths,0.0,1/27/2020,London, ON,Canada,,,,,,,,
659,Deaths,0.0,1/28/2020,Toronto, ON,Canada,,,,,,,,
660,Deaths,0.0,1/28/2020,London, ON,Canada,,,,,,,,
661,Deaths,0.0,1/29/2020,Toronto, ON,Canada,,,,,,,,
662,Deaths,0.0,1/29/2020,London, ON,Canada,,,,,,,,
663,Deaths,0.0,1/30/2020,Toronto, ON,Canada,,,,,,,,
664,Deaths,0.0,1/30/2020,London, ON,Canada,,,,,,,,
665,Deaths,0.0,1/31/2020,Toronto, ON,Canada,,,,,,,,
666,Deaths,0.0,1/31/2020,London, ON,Canada,,,,,,,,
667,Deaths,0.0,2/1/2020,Toronto, ON,Canada,,,,,,,,
668,Deaths,0.0,2/1/2020,London, ON,Canada,,,,,,,,
669,Deaths,0.0,2/10/2020,Toronto, ON,Canada,,,,,,,,
670,Deaths,0.0,2/10/2020,London, ON,Canada,,,,,,,,
671,Deaths,0.0,2/11/2020,Toronto, ON,Canada,,,,,,,,
672,Deaths,0.0,2/11/2020,London, ON,Canada,,,,,,,,
673,Deaths,0.0,2/12/2020,Toronto, ON,Canada,,,,,,,,
674,Deaths,0.0,2/12/2020,London, ON,Canada,,,,,,,,
675,Deaths,0.0,2/13/2020,Toronto, ON,Canada,,,,,,,,
676,Deaths,0.0,2/13/2020,London, ON,Canada,,,,,,,,
677,Deaths,0.0,2/14/2020,Toronto, ON,Canada,,,,,,,,
678,Deaths,0.0,2/14/2020,London, ON,Canada,,,,,,,,
679,Deaths,0.0,2/15/2020,Toronto, ON,Canada,,,,,,,,
680,Deaths,0.0,2/15/2020,London, ON,Canada,,,,,,,,
681,Deaths,0.0,2/16/2020,Toronto, ON,Canada,,,,,,,,
682,Deaths,0.0,2/16/2020,London, ON,Canada,,,,,,,,
683,Deaths,0.0,2/17/2020,Toronto, ON,Canada,,,,,,,,
684,Deaths,0.0,2/17/2020,London, ON,Canada,,,,,,,,
685,Deaths,0.0,2/18/2020,Toronto, ON,Canada,,,,,,,,
686,Deaths,0.0,2/18/2020,London, ON,Canada,,,,,,,,
687,Deaths,0.0,2/19/2020,Toronto, ON,Canada,,,,,,,,
688,Deaths,0.0,2/19/2020,London, ON,Canada,,,,,,,,
689,Deaths,0.0,2/2/2020,Toronto, ON,Canada,,,,,,,,
690,Deaths,0.0,2/2/2020,London, ON,Canada,,,,,,,,
691,Deaths,0.0,2/20/2020,Toronto, ON,Canada,,,,,,,,
692,Deaths,0.0,2/20/2020,London, ON,Canada,,,,,,,,
693,Deaths,0.0,2/21/2020,Toronto, ON,Canada,,,,,,,,
694,Deaths,0.0,2/21/2020,London, ON,Canada,,,,,,,,
695,Deaths,0.0,2/22/2020,Toronto, ON,Canada,,,,,,,,
696,Deaths,0.0,2/22/2020,London, ON,Canada,,,,,,,,
697,Deaths,0.0,2/23/2020,Toronto, ON,Canada,,,,,,,,
698,Deaths,0.0,2/23/2020,London, ON,Canada,,,,,,,,
699,Deaths,0.0,2/24/2020,Toronto, ON,Canada,,,,,,,,
700,Deaths,0.0,2/24/2020,London, ON,Canada,,,,,,,,
701,Deaths,0.0,2/25/2020,Toronto, ON,Canada,,,,,,,,
702,Deaths,0.0,2/25/2020,London, ON,Canada,,,,,,,,
703,Deaths,0.0,2/26/2020,Toronto, ON,Canada,,,,,,,,
704,Deaths,0.0,2/26/2020,London, ON,Canada,,,,,,,,
705,Deaths,0.0,2/27/2020,Toronto, ON,Canada,,,,,,,,
706,Deaths,0.0,2/27/2020,London, ON,Canada,,,,,,,,
707,Deaths,0.0,2/28/2020,Toronto, ON,Canada,,,,,,,,
708,Deaths,0.0,2/28/2020,London, ON,Canada,,,,,,,,
709,Deaths,0.0,2/29/2020,Toronto, ON,Canada,,,,,,,,
710,Deaths,0.0,2/29/2020,London, ON,Canada,,,,,,,,
711,Deaths,0.0,2/3/2020,Toronto, ON,Canada,,,,,,,,
712,Deaths,0.0,2/3/2020,London, ON,Canada,,,,,,,,
713,Deaths,0.0,2/4/2020,Toronto, ON,Canada,,,,,,,,
714,Deaths,0.0,2/4/2020,London, ON,Canada,,,,,,,,
715,Deaths,0.0,2/5/2020,Toronto, ON,Canada,,,,,,,,
716,Deaths,0.0,2/5/2020,London, ON,Canada,,,,,,,,
717,Deaths,0.0,2/6/2020,Toronto, ON,Canada,,,,,,,,
718,Deaths,0.0,2/6/2020,London, ON,Canada,,,,,,,,
719,Deaths,0.0,2/7/2020,Toronto, ON,Canada,,,,,,,,
720,Deaths,0.0,2/7/2020,London, ON,Canada,,,,,,,,
721,Deaths,0.0,2/8/2020,Toronto, ON,Canada,,,,,,,,
722,Deaths,0.0,2/8/2020,London, ON,Canada,,,,,,,,
723,Deaths,0.0,2/9/2020,Toronto, ON,Canada,,,,,,,,
724,Deaths,0.0,2/9/2020,London, ON,Canada,,,,,,,,
725,Deaths,0.0,3/1/2020,Toronto, ON,Canada,,,,,,,,
726,Deaths,0.0,3/1/2020,London, ON,Canada,,,,,,,,
727,Deaths,0.0,3/2/2020,Toronto, ON,Canada,,,,,,,,
728,Deaths,0.0,3/2/2020,London, ON,Canada,,,,,,,,
729,Deaths,0.0,3/3/2020,Toronto, ON,Canada,,,,,,,,
730,Deaths,0.0,3/3/2020,London, ON,Canada,,,,,,,,
731,Recovered,0.0,3/4/2020,Toronto, ON,Canada,,,,,,,,
732,Recovered,0.0,3/4/2020,London, ON,Canada,,,,,,,,
733,Recovered,0.0,1/22/2020,Toronto, ON,Canada,,,,,,,,
734,Recovered,0.0,1/22/2020,London, ON,Canada,,,,,,,,
735,Recovered,0.0,1/23/2020,Toronto, ON,Canada,,,,,,,,
736,Recovered,0.0,1/23/2020,London, ON,Canada,,,,,,,,
737,Recovered,0.0,1/24/2020,Toronto, ON,Canada,,,,,,,,
738,Recovered,0.0,1/24/2020,London, ON,Canada,,,,,,,,
739,Recovered,0.0,1/25/2020,Toronto, ON,Canada,,,,,,,,
740,Recovered,0.0,1/25/2020,London, ON,Canada,,,,,,,,
741,Recovered,0.0,1/26/2020,Toronto, ON,Canada,,,,,,,,
742,Recovered,0.0,1/26/2020,London, ON,Canada,,,,,,,,
743,Recovered,0.0,1/27/2020,Toronto, ON,Canada,,,,,,,,
744,Recovered,0.0,1/27/2020,London, ON,Canada,,,,,,,,
745,Recovered,0.0,1/28/2020,Toronto, ON,Canada,,,,,,,,
746,Recovered,0.0,1/28/2020,London, ON,Canada,,,,,,,,
747,Recovered,0.0,1/29/2020,Toronto, ON,Canada,,,,,,,,
