Case Type,Count,Date,Province/State,State Abbr,Country/Region
Confirmed,0,2/11/2020,Orange County, CA,US
Confirmed,0,2/11/2020,Contra Costa County, CA,US
Confirmed,0,2/12/2020,King County, WA,US
Confirmed,0,2/12/2020,Cook County, IL,US
Confirmed,0,2/12/2020,Tempe, AZ,US
Confirmed,0,2/12/2020,Toronto, ON,Canada
Confirmed,0,2/12/2020,Los Angeles, CA,US
Confirmed,0,2/12/2020,London, ON,Canada
Confirmed,0,2/12/2020,Santa Clara, CA,US
Confirmed,0,2/12/2020,Boston, MA,US
Confirmed,0,2/12/2020,San Benito, CA,US
Confirmed,0,2/12/2020,Madison, WI,US
Confirmed,0,2/12/2020,San Diego County, CA,US
Confirmed,0,2/12/2020,San Antonio, TX,US
Confirmed,0,2/12/2020,Omaha, NE ,US
Confirmed,0,2/12/2020,Travis, CA ,US
Confirmed,0,2/12/2020,Lackland, TX ,US
Confirmed,0,2/12/2020,Humboldt County, CA,US
Confirmed,0,2/12/2020,Sacramento County, CA,US
Confirmed,0,2/12/2020, Montreal, QC,Canada
Confirmed,0,2/12/2020,Snohomish County, WA,US
Confirmed,0,2/12/2020,Providence, RI,US
Confirmed,0,2/12/2020,Grafton County, NH,US
Confirmed,0,2/12/2020,Hillsborough, FL,US
Confirmed,0,2/12/2020,New York City, NY,US
Confirmed,0,2/12/2020,Placer County, CA,US
Confirmed,0,2/12/2020,San Mateo, CA,US
Confirmed,0,2/12/2020,Sarasota, FL,US
Confirmed,0,2/12/2020,Sonoma County, CA,US
Confirmed,0,2/12/2020,Umatilla, OR,US
Confirmed,0,2/12/2020,Fulton County, GA,US
Confirmed,0,2/12/2020,Washington County, OR,US
Confirmed,0,2/12/2020, Norfolk County, MA,US
Confirmed,0,2/12/2020,Berkeley, CA,US
Confirmed,0,2/12/2020,Maricopa County, AZ,US
Confirmed,0,2/12/2020,Wake County, NC,US
Confirmed,0,2/12/2020,Westchester County, NY,US
Confirmed,0,2/12/2020,Orange County, CA,US
Confirmed,0,2/12/2020,Contra Costa County, CA,US
Confirmed,0,2/13/2020,King County, WA,US
Confirmed,0,2/13/2020,Cook County, IL,US
Confirmed,0,2/13/2020,Tempe, AZ,US
Confirmed,0,2/13/2020,Toronto, ON,Canada
Confirmed,0,2/13/2020,Los Angeles, CA,US
Confirmed,0,2/13/2020,London, ON,Canada
Confirmed,0,2/13/2020,Santa Clara, CA,US
Confirmed,0,2/13/2020,Boston, MA,US
Confirmed,0,2/13/2020,San Benito, CA,US
Confirmed,0,2/13/2020,Madison, WI,US
Confirmed,1,2/13/2020,San Diego County, CA,US
Confirmed,1,2/13/2020,San Antonio, TX,US
Confirmed,0,2/13/2020,Omaha, NE ,US
Confirmed,0,2/13/2020,Travis, CA ,US
Confirmed,0,2/13/2020,Lackland, TX ,US
Confirmed,0,2/13/2020,Humboldt County, CA,US
Confirmed,0,2/13/2020,Sacramento County, CA,US
Confirmed,0,2/13/2020, Montreal, QC,Canada
Confirmed,0,2/13/2020,Snohomish County, WA,US
Confirmed,0,2/13/2020,Providence, RI,US
Confirmed,0,2/13/2020,Grafton County, NH,US
Confirmed,0,2/13/2020,Hillsborough, FL,US
Confirmed,0,2/13/2020,New York City, NY,US
Confirmed,0,2/13/2020,Placer County, CA,US
Confirmed,0,2/13/2020,San Mateo, CA,US
Confirmed,0,2/13/2020,Sarasota, FL,US
Confirmed,0,2/13/2020,Sonoma County, CA,US
Confirmed,0,2/13/2020,Umatilla, OR,US
Confirmed,0,2/13/2020,Fulton County, GA,US
Confirmed,0,2/13/2020,Washington County, OR,US
Confirmed,0,2/13/2020, Norfolk County, MA,US
Confirmed,0,2/13/2020,Berkeley, CA,US
Confirmed,0,2/13/2020,Maricopa County, AZ,US
Confirmed,0,2/13/2020,Wake County, NC,US
Confirmed,0,2/13/2020,Westchester County, NY,US
Confirmed,0,2/13/2020,Orange County, CA,US
Confirmed,0,2/13/2020,Contra Costa County, CA,US
Confirmed,0,2/14/2020,King County, WA,US
Confirmed,0,2/14/2020,Cook County, IL,US
Confirmed,0,2/14/2020,Tempe, AZ,US
Confirmed,0,2/14/2020,Toronto, ON,Canada
Confirmed,0,2/14/2020,Los Angeles, CA,US
Confirmed,0,2/14/2020,London, ON,Canada
Confirmed,0,2/14/2020,Santa Clara, CA,US
Confirmed,0,2/14/2020,Boston, MA,US
Confirmed,0,2/14/2020,San Benito, CA,US
Confirmed,0,2/14/2020,Madison, WI,US
Confirmed,0,2/14/2020,San Diego County, CA,US
Confirmed,0,2/14/2020,San Antonio, TX,US
Confirmed,0,2/14/2020,Omaha, NE ,US
Confirmed,0,2/14/2020,Travis, CA ,US
Confirmed,0,2/14/2020,Lackland, TX ,US
Confirmed,0,2/14/2020,Humboldt County, CA,US
Confirmed,0,2/14/2020,Sacramento County, CA,US
Confirmed,0,2/14/2020, Montreal, QC,Canada
Confirmed,0,2/14/2020,Snohomish County, WA,US
Confirmed,0,2/14/2020,Providence, RI,US
Confirmed,0,2/14/2020,Grafton County, NH,US
Confirmed,0,2/14/2020,Hillsborough, FL,US
Confirmed,0,2/14/2020,New York City, NY,US
Confirmed,0,2/14/2020,Placer County, CA,US
Confirmed,0,2/14/2020,San Mateo, CA,US
Confirmed,0,2/14/2020,Sarasota, FL,US
Confirmed,0,2/14/2020,Sonoma County, CA,US
Confirmed,0,2/14/2020,Umatilla, OR,US
Confirmed,0,2/14/2020,Fulton County, GA,US
Confirmed,0,2/14/2020,Washington County, OR,US
Confirmed,0,2/14/2020, Norfolk County, MA,US
Confirmed,0,2/14/2020,Berkeley, CA,US
Confirmed,0,2/14/2020,Maricopa County, AZ,US
Confirmed,0,2/14/2020,Wake County, NC,US
Confirmed,0,2/14/2020,Westchester County, NY,US
Confirmed,0,2/14/2020,Orange County, CA,US
Confirmed,0,2/14/2020,Contra Costa County, CA,US
Confirmed,0,2/15/2020,King County, WA,US
Confirmed,0,2/15/2020,Cook County, IL,US
Confirmed,0,2/15/2020,Tempe, AZ,US
Confirmed,0,2/15/2020,Toronto, ON,Canada
Confirmed,0,2/15/2020,Los Angeles, CA,US
Confirmed,0,2/15/2020,London, ON,Canada
Confirmed,0,2/15/2020,Santa Clara, CA,US
Confirmed,0,2/15/2020,Boston, MA,US
Confirmed,0,2/15/2020,San Benito, CA,US
Confirmed,0,2/15/2020,Madison, WI,US
Confirmed,0,2/15/2020,San Diego County, CA,US
Confirmed,0,2/15/2020,San Antonio, TX,US
Confirmed,0,2/15/2020,Omaha, NE ,US
Confirmed,0,2/15/2020,Travis, CA ,US
Confirmed,0,2/15/2020,Lackland, TX ,US
Confirmed,0,2/15/2020,Humboldt County, CA,US
Confirmed,0,2/15/2020,Sacramento County, CA,US
Confirmed,0,2/15/2020, Montreal, QC,Canada
Confirmed,0,2/15/2020,Snohomish County, WA,US
Confirmed,0,2/15/2020,Providence, RI,US
Confirmed,0,2/15/2020,Grafton County, NH,US
Confirmed,0,2/15/2020,Hillsborough, FL,US
Confirmed,0,2/15/2020,New York City, NY,US
Confirmed,0,2/15/2020,Placer County, CA,US
Confirmed,0,2/15/2020,San Mateo, CA,US
Confirmed,0,2/15/2020,Sarasota, FL,US
Confirmed,0,2/15/2020,Sonoma County, CA,US
Confirmed,0,2/15/2020,Umatilla, OR,US
Confirmed,0,2/15/2020,Fulton County, GA,US
Confirmed,0,2/15/2020,Washington County, OR,US
Confirmed,0,2/15/2020, Norfolk County, MA,US
Confirmed,0,2/15/2020,Berkeley, CA,US
Confirmed,0,2/15/2020,Maricopa County, AZ,US
Confirmed,0,2/15/2020,Wake County, NC,US
Confirmed,0,2/15/2020,Westchester County, NY,US
Confirmed,0,2/15/2020,Orange County, CA,US
Confirmed,0,2/15/2020,Contra Costa County, CA,US
Confirmed,0,2/16/2020,King County, WA,US
Confirmed,0,2/16/2020,Cook County, IL,US
Confirmed,0,2/16/2020,Tempe, AZ,US
Confirmed,0,2/16/2020,Toronto, ON,Canada
Confirmed,0,2/16/2020,Los Angeles, CA,US
Confirmed,0,2/16/2020,London, ON,Canada
Confirmed,0,2/16/2020,Santa Clara, CA,US
Confirmed,0,2/16/2020,Boston, MA,US
Confirmed,0,2/16/2020,San Benito, CA,US
Confirmed,0,2/16/2020,Madison, WI,US
Confirmed,0,2/16/2020,San Diego County, CA,US
Confirmed,0,2/16/2020,San Antonio, TX,US
Confirmed,0,2/16/2020,Omaha, NE ,US
Confirmed,0,2/16/2020,Travis, CA ,US
Confirmed,0,2/16/2020,Lackland, TX ,US
Confirmed,0,2/16/2020,Humboldt County, CA,US
Confirmed,0,2/16/2020,Sacramento County, CA,US
Confirmed,0,2/16/2020, Montreal, QC,Canada
Confirmed,0,2/16/2020,Snohomish County, WA,US
Confirmed,0,2/16/2020,Providence, RI,US
Confirmed,0,2/16/2020,Grafton County, NH,US
Confirmed,0,2/16/2020,Hillsborough, FL,US
Confirmed,0,2/16/2020,New York City, NY,US
Confirmed,0,2/16/2020,Placer County, CA,US
Confirmed,0,2/16/2020,San Mateo, CA,US
Confirmed,0,2/16/2020,Sarasota, FL,US
Confirmed,0,2/16/2020,Sonoma County, CA,US
Confirmed,0,2/16/2020,Umatilla, OR,US
Confirmed,0,2/16/2020,Fulton County, GA,US
Confirmed,0,2/16/2020,Washington County, OR,US
Confirmed,0,2/16/2020, Norfolk County, MA,US
Confirmed,0,2/16/2020,Berkeley, CA,US
Confirmed,0,2/16/2020,Maricopa County, AZ,US
Confirmed,0,2/16/2020,Wake County, NC,US
Confirmed,0,2/16/2020,Westchester County, NY,US
Confirmed,0,2/16/2020,Orange County, CA,US
Confirmed,0,2/16/2020,Contra Costa County, CA,US
Confirmed,0,2/17/2020,King County, WA,US
Confirmed,0,2/17/2020,Cook County, IL,US
Confirmed,0,2/17/2020,Tempe, AZ,US
Confirmed,0,2/17/2020,Toronto, ON,Canada
Confirmed,0,2/17/2020,Los Angeles, CA,US
Confirmed,0,2/17/2020,London, ON,Canada
Confirmed,0,2/17/2020,Santa Clara, CA,US
Confirmed,0,2/17/2020,Boston, MA,US
Confirmed,0,2/17/2020,San Benito, CA,US
Confirmed,0,2/17/2020,Madison, WI,US
Confirmed,0,2/17/2020,San Diego County, CA,US
Confirmed,0,2/17/2020,San Antonio, TX,US
Confirmed,0,2/17/2020,Omaha, NE ,US
Confirmed,0,2/17/2020,Travis, CA ,US
Confirmed,0,2/17/2020,Lackland, TX ,US
Confirmed,0,2/17/2020,Humboldt County, CA,US
Confirmed,0,2/17/2020,Sacramento County, CA,US
Confirmed,0,2/17/2020, Montreal, QC,Canada
Confirmed,0,2/17/2020,Snohomish County, WA,US
Confirmed,0,2/17/2020,Providence, RI,US
Confirmed,0,2/17/2020,Grafton County, NH,US
Confirmed,0,2/17/2020,Hillsborough, FL,US
Confirmed,0,2/17/2020,New York City, NY,US
Confirmed,0,2/17/2020,Placer County, CA,US
Confirmed,0,2/17/2020,San Mateo, CA,US
Confirmed,0,2/17/2020,Sarasota, FL,US
Confirmed,0,2/17/2020,Sonoma County, CA,US
Confirmed,0,2/17/2020,Umatilla, OR,US
Confirmed,0,2/17/2020,Fulton County, GA,US
Confirmed,0,2/17/2020,Washington County, OR,US
Confirmed,0,2/17/2020, Norfolk County, MA,US
Confirmed,0,2/17/2020,Berkeley, CA,US
Confirmed,0,2/17/2020,Maricopa County, AZ,US
Confirmed,0,2/17/2020,Wake County, NC,US
Confirmed,0,2/17/2020,Westchester County, NY,US
Confirmed,0,2/17/2020,Orange County, CA,US
Confirmed,0,2/17/2020,Contra Costa County, CA,US
Confirmed,0,2/18/2020,King County, WA,US
Confirmed,0,2/18/2020,Cook County, IL,US
Confirmed,0,2/18/2020,Tempe, AZ,US
Confirmed,0,2/18/2020,Toronto, ON,Canada
Confirmed,0,2/18/2020,Los Angeles, CA,US
Confirmed,0,2/18/2020,London, ON,Canada
Confirmed,0,2/18/2020,Santa Clara, CA,US
Confirmed,0,2/18/2020,Boston, MA,US
Confirmed,0,2/18/2020,San Benito, CA,US
Confirmed,0,2/18/2020,Madison, WI,US
Confirmed,0,2/18/2020,San Diego County, CA,US
Confirmed,0,2/18/2020,San Antonio, TX,US
Confirmed,0,2/18/2020,Omaha, NE ,US
Confirmed,0,2/18/2020,Travis, CA ,US
Confirmed,0,2/18/2020,Lackland, TX ,US
Confirmed,0,2/18/2020,Humboldt County, CA,US
Confirmed,0,2/18/2020,Sacramento County, CA,US
Confirmed,0,2/18/2020, Montreal, QC,Canada
Confirmed,0,2/18/2020,Snohomish County, WA,US
Confirmed,0,2/18/2020,Providence, RI,US
Confirmed,0,2/18/2020,Grafton County, NH,US
Confirmed,0,2/18/2020,Hillsborough, FL,US
Confirmed,0,2/18/2020,New York City, NY,US
Confirmed,0,2/18/2020,Placer County, CA,US
Confirmed,0,2/18/2020,San Mateo, CA,US
Confirmed,0,2/18/2020,Sarasota, FL,US
Confirmed,0,2/18/2020,Sonoma County, CA,US
Confirmed,0,2/18/2020,Umatilla, OR,US
Confirmed,0,2/18/2020,Fulton County, GA,US
Confirmed,0,2/18/2020,Washington County, OR,US
Confirmed,0,2/18/2020, Norfolk County, MA,US
Confirmed,0,2/18/2020,Berkeley, CA,US
Confirmed,0,2/18/2020,Maricopa County, AZ,US
Confirmed,0,2/18/2020,Wake County, NC,US
Confirmed,0,2/18/2020,Westchester County, NY,US
Confirmed,0,2/18/2020,Orange County, CA,US
Confirmed,0,2/18/2020,Contra Costa County, CA,US
Confirmed,0,2/19/2020,King County, WA,US
Confirmed,0,2/19/2020,Cook County, IL,US
Confirmed,0,2/19/2020,Tempe, AZ,US
Confirmed,0,2/19/2020,Toronto, ON,Canada
Confirmed,0,2/19/2020,Los Angeles, CA,US
Confirmed,0,2/19/2020,London, ON,Canada
Confirmed,0,2/19/2020,Santa Clara, CA,US
Confirmed,0,2/19/2020,Boston, MA,US
Confirmed,0,2/19/2020,San Benito, CA,US
Confirmed,0,2/19/2020,Madison, WI,US
Confirmed,0,2/19/2020,San Diego County, CA,US
Confirmed,0,2/19/2020,San Antonio, TX,US
Confirmed,0,2/19/2020,Omaha, NE ,US
Confirmed,0,2/19/2020,Travis, CA ,US
Confirmed,0,2/19/2020,Lackland, TX ,US
Confirmed,0,2/19/2020,Humboldt County, CA,US
Confirmed,0,2/19/2020,Sacramento County, CA,US
Confirmed,0,2/19/2020, Montreal, QC,Canada
Confirmed,0,2/19/2020,Snohomish County, WA,US
Confirmed,0,2/19/2020,Providence, RI,US
Confirmed,0,2/19/2020,Grafton County, NH,US
Confirmed,0,2/19/2020,Hillsborough, FL,US
Confirmed,0,2/19/2020,New York City, NY,US
Confirmed,0,2/19/2020,Placer County, CA,US
Confirmed,0,2/19/2020,San Mateo, CA,US
Confirmed,0,2/19/2020,Sarasota, FL,US
Confirmed,0,2/19/2020,Sonoma County, CA,US
Confirmed,0,2/19/2020,Umatilla, OR,US
Confirmed,0,2/19/2020,Fulton County, GA,US
Confirmed,0,2/19/2020,Washington County, OR,US
Confirmed,0,2/19/2020, Norfolk County, MA,US
Confirmed,0,2/19/2020,Berkeley, CA,US
Confirmed,0,2/19/2020,Maricopa County, AZ,US
Confirmed,0,2/19/2020,Wake County, NC,US
Confirmed,0,2/19/2020,Westchester County, NY,US
Confirmed,0,2/19/2020,Orange County, CA,US
Confirmed,0,2/19/2020,Contra Costa County, CA,US
Confirmed,0,2/2/2020,King County, WA,US
Confirmed,0,2/2/2020,Cook County, IL,US
Confirmed,0,2/2/2020,Tempe, AZ,US
Confirmed,0,2/2/2020,Toronto, ON,Canada
Confirmed,0,2/2/2020,Los Angeles, CA,US
Confirmed,0,2/2/2020,London, ON,Canada
Confirmed,0,2/2/2020,Santa Clara, CA,US
Confirmed,0,2/2/2020,Boston, MA,US
Confirmed,0,2/2/2020,San Benito, CA,US
Confirmed,0,2/2/2020,Madison, WI,US
Confirmed,0,2/2/2020,San Diego County, CA,US
Confirmed,0,2/2/2020,San Antonio, TX,US
Confirmed,0,2/2/2020,Omaha, NE ,US
Confirmed,0,2/2/2020,Travis, CA ,US
Confirmed,0,2/2/2020,Lackland, TX ,US
Confirmed,0,2/2/2020,Humboldt County, CA,US
Confirmed,0,2/2/2020,Sacramento County, CA,US
Confirmed,0,2/2/2020, Montreal, QC,Canada
Confirmed,0,2/2/2020,Snohomish County, WA,US
Confirmed,0,2/2/2020,Providence, RI,US
Confirmed,0,2/2/2020,Grafton County, NH,US
Confirmed,0,2/2/2020,Hillsborough, FL,US
Confirmed,0,2/2/2020,New York City, NY,US
Confirmed,0,2/2/2020,Placer County, CA,US
Confirmed,0,2/2/2020,San Mateo, CA,US
Confirmed,0,2/2/2020,Sarasota, FL,US
Confirmed,0,2/2/2020,Sonoma County, CA,US
Confirmed,0,2/2/2020,Umatilla, OR,US
Confirmed,0,2/2/2020,Fulton County, GA,US
Confirmed,0,2/2/2020,Washington County, OR,US
Confirmed,0,2/2/2020, Norfolk County, MA,US
Confirmed,0,2/2/2020,Berkeley, CA,US
Confirmed,0,2/2/2020,Maricopa County, AZ,US
Confirmed,0,2/2/2020,Wake County, NC,US
Confirmed,0,2/2/2020,Westchester County, NY,US
Confirmed,0,2/2/2020,Orange County, CA,US
Confirmed,0,2/2/2020,Contra Costa County, CA,US
Confirmed,0,2/20/2020,King County, WA,US
Confirmed,0,2/20/2020,Cook County, IL,US
Confirmed,0,2/20/2020,Tempe, AZ,US
Confirmed,0,2/20/2020,Toronto, ON,Canada
Confirmed,0,2/20/2020,Los Angeles, CA,US
Confirmed,0,2/20/2020,London, ON,Canada
Confirmed,0,2/20/2020,Santa Clara, CA,US
Confirmed,0,2/20/2020,Boston, MA,US
Confirmed,0,2/20/2020,San Benito, CA,US
Confirmed,0,2/20/2020,Madison, WI,US
Confirmed,0,2/20/2020,San Diego County, CA,US
Confirmed,0,2/20/2020,San Antonio, TX,US
Confirmed,0,2/20/2020,Omaha, NE ,US
Confirmed,0,2/20/2020,Travis, CA ,US
Confirmed,0,2/20/2020,Lackland, TX ,US
Confirmed,0,2/20/2020,Humboldt County, CA,US
Confirmed,0,2/20/2020,Sacramento County, CA,US
Confirmed,0,2/20/2020, Montreal, QC,Canada
Confirmed,0,2/20/2020,Snohomish County, WA,US
Confirmed,0,2/20/2020,Providence, RI,US
Confirmed,0,2/20/2020,Grafton County, NH,US
Confirmed,0,2/20/2020,Hillsborough, FL,US
Confirmed,0,2/20/2020,New York City, NY,US
Confirmed,0,2/20/2020,Placer County, CA,US
Confirmed,0,2/20/2020,San Mateo, CA,US
Confirmed,0,2/20/2020,Sarasota, FL,US
Confirmed,0,2/20/2020,Sonoma County, CA,US
Confirmed,0,2/20/2020,Umatilla, OR,US
Confirmed,0,2/20/2020,Fulton County, GA,US
Confirmed,0,2/20/2020,Washington County, OR,US
Confirmed,0,2/20/2020, Norfolk County, MA,US
Confirmed,0,2/20/2020,Berkeley, CA,US
Confirmed,0,2/20/2020,Maricopa County, AZ,US
Confirmed,0,2/20/2020,Wake County, NC,US
Confirmed,0,2/20/2020,Westchester County, NY,US
Confirmed,0,2/20/2020,Orange County, CA,US
Confirmed,0,2/20/2020,Contra Costa County, CA,US
Confirmed,0,2/21/2020,King County, WA,US
Confirmed,0,2/21/2020,Cook County, IL,US
Confirmed,0,2/21/2020,Tempe, AZ,US
Confirmed,0,2/21/2020,Toronto, ON,Canada
Confirmed,0,2/21/2020,Los Angeles, CA,US
Confirmed,0,2/21/2020,London, ON,Canada
Confirmed,0,2/21/2020,Santa Clara, CA,US
Confirmed,0,2/21/2020,Boston, MA,US
Confirmed,0,2/21/2020,San Benito, CA,US
Confirmed,0,2/21/2020,Madison, WI,US
Confirmed,0,2/21/2020,San Diego County, CA,US
Confirmed,0,2/21/2020,San Antonio, TX,US
Confirmed,11,2/21/2020,Omaha, NE ,US
Confirmed,5,2/21/2020,Travis, CA ,US
Confirmed,2,2/21/2020,Lackland, TX ,US
Confirmed,1,2/21/2020,Humboldt County, CA,US
Confirmed,1,2/21/2020,Sacramento County, CA,US
Confirmed,0,2/21/2020, Montreal, QC,Canada
Confirmed,0,2/21/2020,Snohomish County, WA,US
Confirmed,0,2/21/2020,Providence, RI,US
Confirmed,0,2/21/2020,Grafton County, NH,US
Confirmed,0,2/21/2020,Hillsborough, FL,US
Confirmed,0,2/21/2020,New York City, NY,US
Confirmed,0,2/21/2020,Placer County, CA,US
Confirmed,0,2/21/2020,San Mateo, CA,US
Confirmed,0,2/21/2020,Sarasota, FL,US
Confirmed,0,2/21/2020,Sonoma County, CA,US
Confirmed,0,2/21/2020,Umatilla, OR,US
Confirmed,0,2/21/2020,Fulton County, GA,US
Confirmed,0,2/21/2020,Washington County, OR,US
Confirmed,0,2/21/2020, Norfolk County, MA,US
Confirmed,0,2/21/2020,Berkeley, CA,US
Confirmed,0,2/21/2020,Maricopa County, AZ,US
Confirmed,0,2/21/2020,Wake County, NC,US
Confirmed,0,2/21/2020,Westchester County, NY,US
Confirmed,0,2/21/2020,Orange County, CA,US
Confirmed,0,2/21/2020,Contra Costa County, CA,US
Confirmed,0,2/22/2020,King County, WA,US
Confirmed,0,2/22/2020,Cook County, IL,US
Confirmed,0,2/22/2020,Tempe, AZ,US
Confirmed,0,2/22/2020,Toronto, ON,Canada
Confirmed,0,2/22/2020,Los Angeles, CA,US
Confirmed,0,2/22/2020,London, ON,Canada
Confirmed,0,2/22/2020,Santa Clara, CA,US
Confirmed,0,2/22/2020,Boston, MA,US
Confirmed,0,2/22/2020,San Benito, CA,US
Confirmed,0,2/22/2020,Madison, WI,US
Confirmed,0,2/22/2020,San Diego County, CA,US
Confirmed,0,2/22/2020,San Antonio, TX,US
Confirmed,0,2/22/2020,Omaha, NE ,US
Confirmed,0,2/22/2020,Travis, CA ,US
Confirmed,0,2/22/2020,Lackland, TX ,US
Confirmed,0,2/22/2020,Humboldt County, CA,US
Confirmed,0,2/22/2020,Sacramento County, CA,US
Confirmed,0,2/22/2020, Montreal, QC,Canada
Confirmed,0,2/22/2020,Snohomish County, WA,US
Confirmed,0,2/22/2020,Providence, RI,US
Confirmed,0,2/22/2020,Grafton County, NH,US
Confirmed,0,2/22/2020,Hillsborough, FL,US
Confirmed,0,2/22/2020,New York City, NY,US
Confirmed,0,2/22/2020,Placer County, CA,US
Confirmed,0,2/22/2020,San Mateo, CA,US
Confirmed,0,2/22/2020,Sarasota, FL,US
Confirmed,0,2/22/2020,Sonoma County, CA,US
Confirmed,0,2/22/2020,Umatilla, OR,US
Confirmed,0,2/22/2020,Fulton County, GA,US
Confirmed,0,2/22/2020,Washington County, OR,US
Confirmed,0,2/22/2020, Norfolk County, MA,US
Confirmed,0,2/22/2020,Berkeley, CA,US
Confirmed,0,2/22/2020,Maricopa County, AZ,US
Confirmed,0,2/22/2020,Wake County, NC,US
Confirmed,0,2/22/2020,Westchester County, NY,US
Confirmed,0,2/22/2020,Orange County, CA,US
Confirmed,0,2/22/2020,Contra Costa County, CA,US
Confirmed,0,2/23/2020,King County, WA,US
Confirmed,0,2/23/2020,Cook County, IL,US
Confirmed,0,2/23/2020,Tempe, AZ,US
Confirmed,0,2/23/2020,Toronto, ON,Canada
Confirmed,0,2/23/2020,Los Angeles, CA,US
Confirmed,0,2/23/2020,London, ON,Canada
Confirmed,0,2/23/2020,Santa Clara, CA,US
Confirmed,0,2/23/2020,Boston, MA,US
Confirmed,0,2/23/2020,San Benito, CA,US
Confirmed,0,2/23/2020,Madison, WI,US
Confirmed,0,2/23/2020,San Diego County, CA,US
Confirmed,0,2/23/2020,San Antonio, TX,US
Confirmed,0,2/23/2020,Omaha, NE ,US
Confirmed,0,2/23/2020,Travis, CA ,US
Confirmed,0,2/23/2020,Lackland, TX ,US
Confirmed,0,2/23/2020,Humboldt County, CA,US
Confirmed,0,2/23/2020,Sacramento County, CA,US
Confirmed,0,2/23/2020, Montreal, QC,Canada
Confirmed,0,2/23/2020,Snohomish County, WA,US
Confirmed,0,2/23/2020,Providence, RI,US
Confirmed,0,2/23/2020,Grafton County, NH,US
Confirmed,0,2/23/2020,Hillsborough, FL,US
Confirmed,0,2/23/2020,New York City, NY,US
Confirmed,0,2/23/2020,Placer County, CA,US
Confirmed,0,2/23/2020,San Mateo, CA,US
Confirmed,0,2/23/2020,Sarasota, FL,US
Confirmed,0,2/23/2020,Sonoma County, CA,US
Confirmed,0,2/23/2020,Umatilla, OR,US
Confirmed,0,2/23/2020,Fulton County, GA,US
Confirmed,0,2/23/2020,Washington County, OR,US
Confirmed,0,2/23/2020, Norfolk County, MA,US
Confirmed,0,2/23/2020,Berkeley, CA,US
Confirmed,0,2/23/2020,Maricopa County, AZ,US
Confirmed,0,2/23/2020,Wake County, NC,US
Confirmed,0,2/23/2020,Westchester County, NY,US
Confirmed,0,2/23/2020,Orange County, CA,US
Confirmed,0,2/23/2020,Contra Costa County, CA,US
Confirmed,0,2/24/2020,King County, WA,US
Confirmed,0,2/24/2020,Cook County, IL,US
Confirmed,0,2/24/2020,Tempe, AZ,US
Confirmed,1,2/24/2020,Toronto, ON,Canada
Confirmed,0,2/24/2020,Los Angeles, CA,US
Confirmed,0,2/24/2020,London, ON,Canada
Confirmed,0,2/24/2020,Santa Clara, CA,US
Confirmed,0,2/24/2020,Boston, MA,US
Confirmed,0,2/24/2020,San Benito, CA,US
Confirmed,0,2/24/2020,Madison, WI,US
Confirmed,0,2/24/2020,San Diego County, CA,US
Confirmed,0,2/24/2020,San Antonio, TX,US
Confirmed,0,2/24/2020,Omaha, NE ,US
Confirmed,0,2/24/2020,Travis, CA ,US
Confirmed,0,2/24/2020,Lackland, TX ,US
Confirmed,0,2/24/2020,Humboldt County, CA,US
Confirmed,0,2/24/2020,Sacramento County, CA,US
Confirmed,0,2/24/2020, Montreal, QC,Canada
Confirmed,0,2/24/2020,Snohomish County, WA,US
Confirmed,0,2/24/2020,Providence, RI,US
Confirmed,0,2/24/2020,Grafton County, NH,US
Confirmed,0,2/24/2020,Hillsborough, FL,US
Confirmed,0,2/24/2020,New York City, NY,US
Confirmed,0,2/24/2020,Placer County, CA,US
Confirmed,0,2/24/2020,San Mateo, CA,US
Confirmed,0,2/24/2020,Sarasota, FL,US
Confirmed,0,2/24/2020,Sonoma County, CA,US
Confirmed,0,2/24/2020,Umatilla, OR,US
Confirmed,0,2/24/2020,Fulton County, GA,US
Confirmed,0,2/24/2020,Washington County, OR,US
Confirmed,0,2/24/2020, Norfolk County, MA,US
Confirmed,0,2/24/2020,Berkeley, CA,US
Confirmed,0,2/24/2020,Maricopa County, AZ,US
Confirmed,0,2/24/2020,Wake County, NC,US
Confirmed,0,2/24/2020,Westchester County, NY,US
Confirmed,0,2/24/2020,Orange County, CA,US
Confirmed,0,2/24/2020,Contra Costa County, CA,US
Confirmed,0,2/25/2020,King County, WA,US
Confirmed,0,2/25/2020,Cook County, IL,US
Confirmed,0,2/25/2020,Tempe, AZ,US
Confirmed,0,2/25/2020,Toronto, ON,Canada
Confirmed,0,2/25/2020,Los Angeles, CA,US
Confirmed,0,2/25/2020,London, ON,Canada
Confirmed,0,2/25/2020,Santa Clara, CA,US
Confirmed,0,2/25/2020,Boston, MA,US
Confirmed,0,2/25/2020,San Benito, CA,US
Confirmed,0,2/25/2020,Madison, WI,US
Confirmed,0,2/25/2020,San Diego County, CA,US
Confirmed,0,2/25/2020,San Antonio, TX,US
Confirmed,0,2/25/2020,Omaha, NE ,US
Confirmed,0,2/25/2020,Travis, CA ,US
Confirmed,0,2/25/2020,Lackland, TX ,US
Confirmed,0,2/25/2020,Humboldt County, CA,US
Confirmed,0,2/25/2020,Sacramento County, CA,US
Confirmed,0,2/25/2020, Montreal, QC,Canada
Confirmed,0,2/25/2020,Snohomish County, WA,US
Confirmed,0,2/25/2020,Providence, RI,US
